Date,Reference No.,Customer,Sale Employee,Total (MYR),Rounding (MYR),Sale Total (MYR),Received (MYR),Tax (MYR),Tax Received (MYR),Charge (MYR),Net Received (MYR),Cash (MYR),Card (MYR),Others (MYR),Credit (MYR),Due (MYR),Remark,,Cash (MYR),Card (MYR),Cheque (MYR),Installment (MYR),Others (MYR),FOC (MYR)
15/5/2022,IN00976,0231cbf6,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
15/5/2022,IN00977,0231cbf6,5232cbdb,1000,0,1000,1000,0,0,0,1000,0,1000,0,0,0,Sale,,0,1000,0,0,0,0
15/5/2022,,e3b0c442,6a777e0f,3286.1,0,3286.1,2587,0,0,0,2587,200,2387,0,0,,,,200,2387,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
16/5/2022,IN00978,fdb8093a,4cf89708,899.1,0,899.1,899.1,0,0,0,899.1,0,0,899.1,0,0,Sale,,0,0,0,0,899.1,0
16/5/2022,IN00979,fdb8093a,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,IN00980,3411662b,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,IN00981,cfad4fca,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,IN00982,d1e2ee40,94467b66,624,0,624,624,0,0,0,624,0,624,0,0,0,Sale,,0,624,0,0,0,0
16/5/2022,IN00983,85d52f18,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,IN00984,c97117bd,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,IN00985,4c6fe935,4cf89708,608,0,608,608,0,0,0,608,0,608,0,0,0,Sale,,0,608,0,0,0,0
16/5/2022,IN00986,7cd19dac,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,IN00987,d3f3f40d,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,IN00988,89ba30a7,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
16/5/2022,,e3b0c442,6a777e0f,2131.1,0,2131.1,2131.1,0,0,0,2131.1,0,1232,899.1,0,,,,0,1232,0,0,899.1,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
17/5/2022,IN00989,2eca06af,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
17/5/2022,IN00990,2eca06af,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
17/5/2022,IN00991,2eca06af,547b42da,1000,0,1000,1000,0,0,0,1000,0,1000,0,0,0,Sale,,0,1000,0,0,0,0
17/5/2022,IN00992,2eca06af,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,IN00993,937ba21e,40612bd7,1800,0,1800,1800,0,0,0,1800,0,1800,0,0,0,Sale,,0,1800,0,0,0,0
17/5/2022,IN00994,937ba21e,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,IN00995,cd3d69de,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,IN00996,5c9a1929,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,IN00997,7fcd60f1,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,IN00998,0231cbf6,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,IN00999,748c0b22,547b42da,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
17/5/2022,IN01000,e0d24676,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,IN01001,c4a37c9b,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
17/5/2022,IN01003,6487fb2f,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
17/5/2022,,e3b0c442,6a777e0f,4755,0,4755,4755,0,0,0,4755,0,4755,0,0,,,,0,4755,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
18/5/2022,IN01004,329705fc,a0fcd7ed,376,0,376,376,0,0,0,376,0,376,0,0,0,Sale,,0,376,0,0,0,0
18/5/2022,IN01005,329705fc,547b42da,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
18/5/2022,IN01006,329705fc,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
18/5/2022,IN01007,ca4a2f58,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
18/5/2022,IN01008,ce6ca665,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
18/5/2022,IN01009,ce6ca665,547b42da,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
18/5/2022,IN01010,859d2cf1,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
18/5/2022,IN01011,2eca06af,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
18/5/2022,IN01012,27ff31ed,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
18/5/2022,IN01013,4454babd,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
18/5/2022,IN01014,cfad4fca,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
18/5/2022,,e3b0c442,6a777e0f,2539,0,2539,2539,0,0,0,2539,0,2539,0,0,,,,0,2539,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
19/5/2022,IN01015,0231cbf6,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
19/5/2022,IN01016,89ba30a7,6ef20bf7,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
19/5/2022,IN01017,f6698c50,40612bd7,180,0,180,180,0,0,0,180,0,180,0,0,0,Sale,,0,180,0,0,0,0
19/5/2022,IN01018,5b72c2a9,94467b66,504,0,504,504,0,0,0,504,0,504,0,0,0,Sale,,0,504,0,0,0,0
19/5/2022,IN01019,ce6ca665,ed5ab53d,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
19/5/2022,IN01020,021b556f,547b42da,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
19/5/2022,IN01021,6487fb2f,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
19/5/2022,,e3b0c442,6a777e0f,1072,0,1072,1072,0,0,0,1072,0,1072,0,0,,,,0,1072,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
20/5/2022,IN01022,3afed1f6,40612bd7,540,0,540,540,0,0,0,540,540,0,0,0,0,Sale,,540,0,0,0,0,0
20/5/2022,IN01023,7fcd60f1,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
20/5/2022,IN01024,5c9a1929,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
20/5/2022,IN01025,7cd19dac,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
20/5/2022,IN01026,c4a37c9b,94467b66,370,0,370,370,0,0,0,370,0,370,0,0,0,Sale,,0,370,0,0,0,0
20/5/2022,IN01027,dcb5fd45,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
20/5/2022,IN01028,dcb5fd45,547b42da,1999,0,1999,1999,0,0,0,1999,0,1999,0,0,0,Sale,,0,1999,0,0,0,0
20/5/2022,,e3b0c442,6a777e0f,3297,0,3297,3297,0,0,0,3297,540,2757,0,0,,,,540,2757,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
21/5/2022,IN01029,c97117bd,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/5/2022,IN01030,c97117bd,40612bd7,150,0,150,150,0,0,0,150,150,0,0,0,0,Sale,,150,0,0,0,0,0
21/5/2022,IN01031,3411662b,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/5/2022,IN01032,9fc02303,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/5/2022,IN01033,fd2a11e2,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
21/5/2022,IN01034,fd2a11e2,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/5/2022,IN01035,fdb8093a,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/5/2022,RC00010,859d2cf1,8b06d196,0,0,0,400,0,0,0,400,400,0,0,0,299.1,Payment TK00971: IN00969,,400,0,0,0,0,0
21/5/2022,IN01036,4e171d54,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/5/2022,IN01037,6487fb2f,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
21/5/2022,,e3b0c442,6a777e0f,538,0,538,938,0,0,0,938,550,388,0,0,,,,550,388,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
22/5/2022,IN01038,fae48273,5232cbdb,999,0,999,999,0,0,0,999,0,0,999,0,0,Sale,,0,0,0,0,999,0
22/5/2022,IN01039,560037b8,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
22/5/2022,IN01040,560037b8,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
22/5/2022,IN01041,2b6a92e9,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
22/5/2022,IN01042,cfad4fca,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
22/5/2022,IN01043,641735fa,8b06d196,388,0,388,388,0,0,0,388,0,0,388,0,0,Sale,,0,0,0,0,388,0
22/5/2022,IN01044,7cd19dac,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
22/5/2022,IN01045,4454babd,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
22/5/2022,,e3b0c442,6a777e0f,2386,0,2386,2386,0,0,0,2386,0,999,1387,0,,,,0,999,0,0,1387,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
23/5/2022,IN01046,36a8cd73,8b06d196,899.1,0,899.1,899.1,0,0,0,899.1,0,899.1,0,0,0,Sale,,0,899.1,0,0,0,0
23/5/2022,IN01047,36a8cd73,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01048,eb2a843a,8b06d196,899.1,0,899.1,899.1,0,0,0,899.1,0,899.1,0,0,0,Sale,,0,899.1,0,0,0,0
23/5/2022,IN01049,eb2a843a,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01050,f83a059b,8b06d196,388,0,388,388,0,0,0,388,0,0,388,0,0,Sale,,0,0,0,0,388,0
23/5/2022,IN01051,eb2a843a,547b42da,1000,0,1000,1000,0,0,0,1000,0,1000,0,0,0,Sale,,0,1000,0,0,0,0
23/5/2022,IN01052,36a8cd73,547b42da,1000,0,1000,1000,0,0,0,1000,0,1000,0,0,0,Sale,,0,1000,0,0,0,0
23/5/2022,IN01053,771bec8a,547b42da,999,0,999,999,0,0,0,999,0,0,999,0,0,Sale,,0,0,0,0,999,0
23/5/2022,IN01054,e34f4e4e,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01055,2eca06af,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01056,771bec8a,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01057,5c9a1929,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01058,89ba30a7,3f7db642,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01059,9b19074a,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,IN01060,27ff31ed,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
23/5/2022,,e3b0c442,6a777e0f,5185.2,0,5185.2,5185.2,0,0,0,5185.2,0,3798.2,1387,0,,,,0,3798.2,0,0,1387,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
24/5/2022,IN01061,cfad4fca,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,IN01062,0ea9e000,547b42da,388,0,388,388,0,0,0,388,388,0,0,0,0,Sale,,388,0,0,0,0,0
24/5/2022,IN01063,c213c7cb,547b42da,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
24/5/2022,IN01064,c213c7cb,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,IN01065,cd3d69de,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,IN01066,937ba21e,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,RC00011,859d2cf1,8b06d196,0,0,0,299.1,0,0,0,299.1,299.1,0,0,0,0,Payment TK00971: IN00969,,299.1,0,0,0,0,0
24/5/2022,IN01067,09fae36f,8b06d196,899.1,0,899.1,899.1,0,0,0,899.1,0,0,899.1,0,0,Sale,,0,0,0,0,899.1,0
24/5/2022,IN01068,859d2cf1,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,IN01069,4454babd,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,IN01070,ce6ca665,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,IN01071,7fcd60f1,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
24/5/2022,,e3b0c442,6a777e0f,1675.1,0,1675.1,1974.2,0,0,0,1974.2,687.1,388,899.1,0,,,,687.1,388,0,0,899.1,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
25/5/2022,IN01072,fd2a11e2,4cf89708,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
25/5/2022,IN01073,09fae36f,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2022,IN01074,2b6a92e9,58356ba1,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2022,IN01075,3411662b,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2022,IN01076,7fcd60f1,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2022,IN01077,9b19074a,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2022,IN01078,560037b8,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2022,IN01079,2eca06af,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
25/5/2022,,e3b0c442,6a777e0f,999,0,999,999,0,0,0,999,0,999,0,0,,,,0,999,0,0,0,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
26/5/2022,IN01091,2b6a92e9,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01080,36a8cd73,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01081,eb2a843a,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01082,cfad4fca,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01083,e34f4e4e,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01084,771bec8a,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01085,f83a059b,4cf89708,236,0,236,236,0,0,0,236,0,236,0,0,0,Sale,,0,236,0,0,0,0
26/5/2022,IN01086,f83a059b,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01087,aca4fee1,4cf89708,999,0,999,999,0,0,0,999,0,0,999,0,0,Sale,,0,0,0,0,999,0
26/5/2022,IN01088,9ccf3df3,8b06d196,98,0,98,98,0,0,0,98,0,98,0,0,0,Sale,,0,98,0,0,0,0
26/5/2022,IN01089,aca4fee1,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,IN01090,89ba30a7,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
26/5/2022,,e3b0c442,6a777e0f,1333,0,1333,1333,0,0,0,1333,0,334,999,0,,,,0,334,0,0,999,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
27/5/2022,IN01092,fdcf2383,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
27/5/2022,IN01093,fdcf2383,b64be3e5,1999,0,1999,1999,0,0,0,1999,0,0,1999,0,0,Sale,,0,0,0,0,1999,0
27/5/2022,IN01094,215896a4,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
27/5/2022,IN01095,b26ec55b,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
27/5/2022,IN01096,98620c6d,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
27/5/2022,IN01097,166a5d95,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
27/5/2022,IN01099,f646a733,547b42da,578,0,578,578,0,0,0,578,0,578,0,0,0,Sale,,0,578,0,0,0,0
27/5/2022,IN01100,66067826,40612bd7,150,0,150,150,0,0,0,150,0,150,0,0,0,Sale,,0,150,0,0,0,0
27/5/2022,IN01101,ce6ca665,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
27/5/2022,IN01102,859d2cf1,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
27/5/2022,IN01103,e63cd014,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
27/5/2022,IN01104,5b7ebb21,547b42da,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
27/5/2022,,e3b0c442,6a777e0f,4890,0,4890,4890,0,0,0,4890,0,2891,1999,0,,,,0,2891,0,0,1999,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
28/5/2022,IN01105,cfad4fca,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01106,aca4fee1,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01107,c6bfe23c,547b42da,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01108,099beeb6,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01109,771bec8a,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01110,5f71a269,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
28/5/2022,IN01111,63804b66,8b06d196,88,0,88,88,0,0,0,88,0,0,88,0,0,Sale,,0,0,0,0,88,0
28/5/2022,IN01112,5f71a269,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01113,b68cdf3c,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
28/5/2022,IN01114,6487fb2f,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01115,89ba30a7,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01116,2b6a92e9,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01117,2b80a654,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
28/5/2022,IN01118,2b80a654,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01119,9b19074a,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,IN01120,cdbaba2c,547b42da,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
28/5/2022,,e3b0c442,6a777e0f,2474,0,2474,2474,0,0,0,2474,0,2386,88,0,,,,0,2386,0,0,88,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
29/5/2022,IN01121,eb2a843a,4cf89708,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,IN01122,89ffb83a,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,IN01123,c99e7456,8b06d196,999,0,999,999,0,0,0,999,0,0,999,0,0,Sale,,0,0,0,0,999,0
29/5/2022,IN01124,560037b8,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,IN01125,fdb8093a,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,IN01126,8acee3a1,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,IN01127,63bb506f,4cf89708,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
29/5/2022,IN01128,63bb506f,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,IN01129,4c901046,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
29/5/2022,IN01130,4c901046,547b42da,236,0,236,236,0,0,0,236,0,236,0,0,0,Sale,,0,236,0,0,0,0
29/5/2022,IN01131,4c901046,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,IN01132,3cea894e,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
29/5/2022,,e3b0c442,6a777e0f,2011,0,2011,2011,0,0,0,2011,0,1012,999,0,,,,0,1012,0,0,999,0
,,e3b0c442,e3b0c442,,,,,,,,,,,,,,,,,,,,,
30/5/2022,IN01133,40fb4c60,8b06d196,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
30/5/2022,IN01134,40fb4c60,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01135,40fb4c60,547b42da,536.4,0,536.4,536.4,0,0,0,536.4,0,536.4,0,0,0,Sale,,0,536.4,0,0,0,0
30/5/2022,IN01136,2f95de88,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01137,cfad4fca,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01138,fd9bbe48,4cf89708,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
30/5/2022,IN01139,fd9bbe48,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01140,e662ea95,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
30/5/2022,IN01141,bfc557f8,547b42da,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
30/5/2022,IN01142,85d52f18,547b42da,388,0,388,388,0,0,0,388,0,388,0,0,0,Sale,,0,388,0,0,0,0
30/5/2022,IN01143,9fc30649,40612bd7,1800,0,1800,1800,0,0,0,1800,0,1800,0,0,0,Sale,,0,1800,0,0,0,0
30/5/2022,IN01144,9fc30649,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01145,89ba30a7,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01146,7fcd60f1,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01147,e34f4e4e,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01148,c97117bd,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01149,2b80a654,1894d140,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01150,560037b8,5232cbdb,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01153,53ef2048,e3b0c442,0,0,0,0,0,0,0,0,0,0,0,0,0,Sale,,0,0,0,0,0,0
30/5/2022,IN01154,53ef2048,4cf89708,236,0,236,236,0,0,0,236,0,236,0,0,0,Sale,,0,236,0,0,0,0
30/5/2022,IN01151,221a7f60,8b06d196,999,0,999,999,0,0,0,999,0,999,0,0,0,Sale,,0,999,0,0,0,0
